id,qrraw,full_data,scan_date,day_of_purchase,parsed
be4662ee-7b31-4d77-aca9-5c102a008029,t=20230809t2200&s=328.67&fn=9960440503006980&i=17197&fp=2697031069&n=1,"{""code"":1,""first"":0,""data"":{""json"":{""code"":3,""user"":""ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ \""АЛЬФА-М\"""",""items"":[{""nds"":2,""sum"":5889,""name"":""MAXIDUO Страчателла"",""price"":5889,""quantity"":1,""paymentType"":4,""productType"":33,""productCodeNew"":{""gs1m"":{""gtin"":""04620021193756"",""sernum"":""5ZA\/Mp"",""productIdType"":6,""rawProductCode"":""0104620021193756215ZA\/Mp""}},""labelCodeProcesMode"":0,""itemsQuantityMeasure"":0,""checkingProdInformationResult"":0},{""nds"":2,""sum"":3989,""name"":""Мороженое КРУИЗО 65г"",""price"":3989,""quantity"":1,""paymentType"":4,""productType"":33,""productCodeNew"":{""gs1m"":{""gtin"":""04605922001560"",""sernum"":""51Ueyh"",""productIdType"":6,""rawProductCode"":""01046059220015602151Ueyh""}},""labelCodeProcesMode"":0,""itemsQuantityMeasure"":0,""checkingProdInformationResult"":0},{""nds"":2,""sum"":22989,""name"":""Коровка из Кореновки"",""price"":22989,""quantity"":1,""paymentType"":4,""productType"":33,""productCodeNew"":{""gs1m"":{""gtin"":""04602358003823"",""sernum"":""5b\/zbi"",""productIdType"":6,""rawProductCode"":""0104602358003823215b\/zbi""}},""labelCodeProcesMode"":0,""itemsQuantityMeasure"":0,""checkingProdInformationResult"":0}],""nds10"":2988,""region"":""77"",""userInn"":""7743931676  "",""dateTime"":""2023-08-09T22:00:00"",""kktRegId"":""0006751783054844    "",""metadata"":{""id"":4892364585319984896,""ofdId"":""ofd9"",""address"":""117041,Россия,город федерального значения Москва,муниципальный округ Южное Бутово вн.тер.г.,,,,Кадырова ул,,д. 8,,,помещение 9\/1,"",""subtype"":""receipt"",""receiveDate"":""2023-08-09T22:00:00Z""},""operator"":""Салимбаева Каныкей"",""totalSum"":32867,""creditSum"":0,""numberKkt"":""00108727456862"",""fiscalSign"":2697031069,""prepaidSum"":0,""retailPlace"":""магазин \""Красное & Белое\"""",""shiftNumber"":119,""cashTotalSum"":0,""provisionSum"":0,""ecashTotalSum"":32867,""operationType"":1,""redefine_mask"":2,""requestNumber"":140,""fiscalDriveNumber"":""9960440503006980"",""messageFiscalSign"":9.29715955645937e+18,""retailPlaceAddress"":""117041, город федерального значения Москва, Кадырова ул, 8, помещ. 9\/1"",""appliedTaxationType"":1,""fiscalDocumentNumber"":17197,""fiscalDocumentFormatVer"":4,""checkingLabeledProdResult"":1},""html"":""<table class=\""b-check_table table\""><tbody><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ \""АЛЬФА-М\""<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">117041, город федерального значения Москва, Кадырова ул, 8, помещ. 9\/1<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">ИНН 7743931676  <\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">&nbsp;<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">09.08.2023 22:00<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Чек № 140<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Смена № 119<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Кассир Салимбаева Каныкей<\/td><\/tr><tr class=\""b-check_vblock-last b-check_center\""><td colspan=\""5\"">Приход<\/td><\/tr><tr><td><strong>№<\/strong><\/td><td><strong>Название<\/strong><\/td><td><strong>Цена<\/strong><\/td><td><strong>Кол.<\/strong><\/td><td><strong>Сумма<\/strong><\/td><\/tr><tr class=\""b-check_item\""><td>1<\/td><td>MAXIDUO Страчателла<\/td><td>58.89<\/td><td>1<\/td><td>58.89<\/td><\/tr><tr class=\""b-check_item\""><td>2<\/td><td>Мороженое КРУИЗО 65г<\/td><td>39.89<\/td><td>1<\/td><td>39.89<\/td><\/tr><tr class=\""b-check_item\""><td>3<\/td><td>Коровка из Кореновки<\/td><td>229.89<\/td><td>1<\/td><td>229.89<\/td><\/tr><tr class=\""b-check_vblock-first\""><td colspan=\""3\"" class=\""b-check_itogo\"">ИТОГО:<\/td><td><\/td><td class=\""b-check_itogo\"">328.67<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">Наличные<\/td><td><\/td><td>0.00<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">Карта<\/td><td><\/td><td>328.67<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">НДС итога чека со ставкой 10%<\/td><td><\/td><td>29.88<\/td><\/tr><tr class=\""b-check_vblock-last\""><td colspan=\""5\"">ВИД НАЛОГООБЛОЖЕНИЯ: ОСН<\/td><\/tr><tr class=\""b-check_vblock-first\""><td colspan=\""5\"">РЕГ.НОМЕР ККТ: 0006751783054844    <\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ЗАВОД. №: <\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФН: 9960440503006980<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФД: 17197<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФПД#: 2697031069<\/td><\/tr><tr class=\""b-check_vblock-last\""><td colspan=\""5\"" class=\""b-check_center\""><img src=\""\/qrcode\/generate?text=t%3D20230809T2200%26s%3D328.67%26fn%3D9960440503006980%26i%3D17197%26fp%3D2697031069%26n%3D1\"" alt=\""QR код чека\"" width=\""35%\"" loading=\""lazy\"" decoding=\""async\""><\/td><\/tr><\/tbody><\/table>""},""request"":{""qrurl"":"""",""qrfile"":"""",""qrraw"":""t=20230809t2200&s=328.67&fn=9960440503006980&i=17197&fp=2697031069&n=1"",""manual"":{""fn"":""9960440503006980"",""fd"":""17197"",""fp"":""2697031069"",""check_time"":""20230809t2200"",""type"":""1"",""sum"":""328.67""}}}",2024-01-19 00:00:00,2023-08-09 22:00:00,1
ca0da635-c7ff-4eda-a6bd-683745e5232e,t=20230809t2318&s=227.82&fn=9960440302365866&i=121484&fp=1879436202&n=1,"{""code"":1,""first"":0,""data"":{""json"":{""code"":3,""user"":""АКЦИОНЕРНОЕ ОБЩЕСТВО \""ТАНДЕР\"""",""items"":[{""nds"":2,""sum"":22782,""name"":""АРБУЗ бессемянный 1кг"",""price"":4490,""quantity"":5.074,""paymentType"":4,""productType"":1,""itemsQuantityMeasure"":11}],""nds10"":2071,""fnsUrl"":""www.nalog.gov.ru"",""region"":""77"",""userInn"":""2310031475  "",""dateTime"":""2023-08-09T23:18:00"",""kktRegId"":""0006609125047598    "",""metadata"":{""id"":4892442958553954560,""ofdId"":""ofd26"",""address"":""108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение кадастровый номер 77:17:0120316:15781,"",""subtype"":""receipt"",""receiveDate"":""2023-08-09T20:18:44Z""},""operator"":""Продавец Савицкая"",""totalSum"":22782,""creditSum"":0,""numberKkt"":""00106206305298"",""fiscalSign"":1879436202,""prepaidSum"":0,""retailPlace"":""Магазин  Магнит  Рента"",""shiftNumber"":348,""cashTotalSum"":0,""provisionSum"":0,""ecashTotalSum"":22782,""operationType"":1,""redefine_mask"":2,""requestNumber"":453,""fiscalDriveNumber"":""9960440302365866"",""messageFiscalSign"":9.297162717833918e+18,""retailPlaceAddress"":""108814, Москва г, Сосенское п, Коммунарка п, Александры Монаховой ул, дом № 96, корп. 2, этаж 1, кадастровый номер 77:17:0120316:15781"",""appliedTaxationType"":1,""fiscalDocumentNumber"":121484,""fiscalDocumentFormatVer"":4},""html"":""<table class=\""b-check_table table\""><tbody><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">АКЦИОНЕРНОЕ ОБЩЕСТВО \""ТАНДЕР\""<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">108814, Москва г, Сосенское п, Коммунарка п, Александры Монаховой ул, дом № 96, корп. 2, этаж 1, кадастровый номер 77:17:0120316:15781<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">ИНН 2310031475  <\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">&nbsp;<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">09.08.2023 23:18<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Чек № 453<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Смена № 348<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Кассир Продавец Савицкая<\/td><\/tr><tr class=\""b-check_vblock-last b-check_center\""><td colspan=\""5\"">Приход<\/td><\/tr><tr><td><strong>№<\/strong><\/td><td><strong>Название<\/strong><\/td><td><strong>Цена<\/strong><\/td><td><strong>Кол.<\/strong><\/td><td><strong>Сумма<\/strong><\/td><\/tr><tr class=\""b-check_item\""><td>1<\/td><td>АРБУЗ бессемянный 1кг<\/td><td>44.90<\/td><td>5.074<\/td><td>227.82<\/td><\/tr><tr class=\""b-check_vblock-first\""><td colspan=\""3\"" class=\""b-check_itogo\"">ИТОГО:<\/td><td><\/td><td class=\""b-check_itogo\"">227.82<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">Наличные<\/td><td><\/td><td>0.00<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">Карта<\/td><td><\/td><td>227.82<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">НДС итога чека со ставкой 10%<\/td><td><\/td><td>20.71<\/td><\/tr><tr class=\""b-check_vblock-last\""><td colspan=\""5\"">ВИД НАЛОГООБЛОЖЕНИЯ: ОСН<\/td><\/tr><tr class=\""b-check_vblock-first\""><td colspan=\""5\"">РЕГ.НОМЕР ККТ: 0006609125047598    <\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ЗАВОД. №: <\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФН: 9960440302365866<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФД: 121484<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФПД#: 1879436202<\/td><\/tr><tr class=\""b-check_vblock-last\""><td colspan=\""5\"" class=\""b-check_center\""><img src=\""\/qrcode\/generate?text=t%3D20230809T2318%26s%3D227.82%26fn%3D9960440302365866%26i%3D121484%26fp%3D1879436202%26n%3D1\"" alt=\""QR код чека\"" width=\""35%\"" loading=\""lazy\"" decoding=\""async\""><\/td><\/tr><\/tbody><\/table>""},""request"":{""qrurl"":"""",""qrfile"":"""",""qrraw"":""t=20230809t2318&s=227.82&fn=9960440302365866&i=121484&fp=1879436202&n=1"",""manual"":{""fn"":""9960440302365866"",""fd"":""121484"",""fp"":""1879436202"",""check_time"":""20230809t2318"",""type"":""1"",""sum"":""227.82""}}}",2024-01-19 00:00:00,2023-08-09 23:18:00,1
3b0f9f35-f908-4849-adfd-66604e7af629,t=20230805t2105&s=1992.90&fn=9960440302365866&i=119183&fp=2638428128&n=1,"{""code"":1,""first"":0,""data"":{""json"":{""code"":3,""user"":""АКЦИОНЕРНОЕ ОБЩЕСТВО \""ТАНДЕР\"""",""items"":[{""nds"":2,""sum"":14999,""name"":""СЕЛО ЗЕЛЕНОЕ Молоко паст 3,2% 2кг пл\/бут"",""price"":14999,""quantity"":1,""paymentType"":4,""productType"":33,""productCodeNew"":{""gs1m"":{""gtin"":""04600653107574"",""sernum"":""5TdEL;"",""productIdType"":6,""rawProductCode"":""0104600653107574215TdEL;""}},""labelCodeProcesMode"":0,""itemsQuantityMeasure"":0,""checkingProdInformationResult"":15},{""nds"":2,""sum"":7999,""name"":""СЕЛО ЗЕЛЕНОЕ Кефир 3,2% 0,93кг пл\/бут (К"",""price"":7999,""quantity"":1,""paymentType"":4,""productType"":33,""productCodeNew"":{""gs1m"":{""gtin"":""04600653111007"",""sernum"":""5pEiGC"",""productIdType"":6,""rawProductCode"":""0104600653111007215pEiGC""}},""labelCodeProcesMode"":0,""itemsQuantityMeasure"":0,""checkingProdInformationResult"":15},{""nds"":1,""sum"":49998,""name"":""JARDIN Espresso Stile Di Milano Кофе молотый "",""price"":24999,""quantity"":2,""paymentType"":4,""productType"":1,""productCodeNew"":{""ean13"":{""gtin"":""4605246005633"",""sernum"":"""",""productIdType"":3,""rawProductCode"":""4605246005633""}},""itemsQuantityMeasure"":0},{""nds"":2,""sum"":15930,""name"":""ДЫНЯ 1кг"",""price"":6999,""quantity"":2.276,""paymentType"":4,""productType"":1,""itemsQuantityMeasure"":11},{""nds"":2,""sum"":18309,""name"":""АРБУЗ бессемянный 1кг"",""price"":6999,""quantity"":2.616,""paymentType"":4,""productType"":1,""itemsQuantityMeasure"":11},{""nds"":2,""sum"":13954,""name"":""АРБУЗ Сахарный малыш 1кг"",""price"":5999,""quantity"":2.326,""paymentType"":4,""productType"":1,""itemsQuantityMeasure"":11},{""nds"":2,""sum"":19499,""name"":""ХРУТКА Какао-напиток 500г д\/п:6"",""price"":19499,""quantity"":1,""paymentType"":4,""productType"":1,""productCodeNew"":{""ean13"":{""gtin"":""4600680026206"",""sernum"":"""",""productIdType"":3,""rawProductCode"":""4600680026206""}},""itemsQuantityMeasure"":0},{""nds"":2,""sum"":1870,""name"":""ЛУК репчатый 1кг"",""price"":3639,""quantity"":0.514,""paymentType"":4,""productType"":1,""itemsQuantityMeasure"":11},{""nds"":2,""sum"":4999,""name"":""GRANDIS Макароны Спагетти в\/с 450г:20"",""price"":4999,""quantity"":1,""paymentType"":4,""productType"":1,""productCodeNew"":{""ean13"":{""gtin"":""4607040002696"",""sernum"":"""",""productIdType"":3,""rawProductCode"":""4607040002696""}},""itemsQuantityMeasure"":0},{""nds"":2,""sum"":4899,""name"":""ШЕБЕКИНСКИЕ Макароны Спагетти №002 в\/с 450г :"",""price"":4899,""quantity"":1,""paymentType"":4,""productType"":1,""productCodeNew"":{""ean13"":{""gtin"":""4607001850038"",""sernum"":"""",""productIdType"":3,""rawProductCode"":""4607001850038""}},""itemsQuantityMeasure"":0},{""nds"":2,""sum"":4999,""name"":""GRANDIS Макароны Рожки рифлен в\/с 450г:20"",""price"":4999,""quantity"":1,""paymentType"":4,""productType"":1,""productCodeNew"":{""ean13"":{""gtin"":""4607040002740"",""sernum"":"""",""productIdType"":3,""rawProductCode"":""4607040002740""}},""itemsQuantityMeasure"":0},{""nds"":1,""sum"":19999,""name"":""СЛОБОДА Майонез Оливковый 67% 750г д\/п(Эфко):"",""price"":19999,""quantity"":1,""paymentType"":4,""productType"":1,""productCodeNew"":{""ean13"":{""gtin"":""4600699503903"",""sernum"":"""",""productIdType"":3,""rawProductCode"":""4600699503903""}},""itemsQuantityMeasure"":0},{""nds"":1,""sum"":2999,""name"":""СТОЛИЧНАЯ Горчица русская 100г тюб(Солнечные "",""price"":2999,""quantity"":1,""paymentType"":4,""productType"":1,""productCodeNew"":{""ean13"":{""gtin"":""4600851005429"",""sernum"":"""",""productIdType"":3,""rawProductCode"":""4600851005429""}},""itemsQuantityMeasure"":0},{""nds"":2,""sum"":18837,""name"":""Яйцо столовое СО 10шт бокс:20"",""price"":6279,""quantity"":3,""paymentType"":4,""productType"":1,""productCodeNew"":{""ean13"":{""gtin"":""4602277006042"",""sernum"":"""",""productIdType"":3,""rawProductCode"":""4602277006042""}},""itemsQuantityMeasure"":0}],""nds10"":11480,""nds18"":12166,""fnsUrl"":""www.nalog.gov.ru"",""region"":""77"",""userInn"":""2310031475  "",""dateTime"":""2023-08-05T21:05:00"",""kktRegId"":""0006609125047598    "",""metadata"":{""id"":4886511117063328512,""ofdId"":""ofd26"",""address"":""108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение кадастровый номер 77:17:0120316:15781,"",""subtype"":""receipt"",""receiveDate"":""2023-08-05T18:05:59Z""},""operator"":""Товаровед магазина Краюхина"",""totalSum"":199290,""creditSum"":0,""numberKkt"":""00106206305298"",""fiscalSign"":2638428128,""prepaidSum"":0,""retailPlace"":""Магазин  Магнит  Рента"",""shiftNumber"":344,""cashTotalSum"":0,""provisionSum"":0,""ecashTotalSum"":199290,""operationType"":1,""redefine_mask"":2,""requestNumber"":462,""fiscalDriveNumber"":""9960440302365866"",""messageFiscalSign"":9.297333340416743e+18,""retailPlaceAddress"":""108814, Москва г, Сосенское п, Коммунарка п, Александры Монаховой ул, дом № 96, корп. 2, этаж 1, кадастровый номер 77:17:0120316:15781"",""appliedTaxationType"":1,""fiscalDocumentNumber"":119183,""fiscalDocumentFormatVer"":4,""checkingLabeledProdResult"":0},""html"":""<table class=\""b-check_table table\""><tbody><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">АКЦИОНЕРНОЕ ОБЩЕСТВО \""ТАНДЕР\""<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">108814, Москва г, Сосенское п, Коммунарка п, Александры Монаховой ул, дом № 96, корп. 2, этаж 1, кадастровый номер 77:17:0120316:15781<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">ИНН 2310031475  <\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">&nbsp;<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">05.08.2023 21:05<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Чек № 462<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Смена № 344<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Кассир Товаровед магазина Краюхина<\/td><\/tr><tr class=\""b-check_vblock-last b-check_center\""><td colspan=\""5\"">Приход<\/td><\/tr><tr><td><strong>№<\/strong><\/td><td><strong>Название<\/strong><\/td><td><strong>Цена<\/strong><\/td><td><strong>Кол.<\/strong><\/td><td><strong>Сумма<\/strong><\/td><\/tr><tr class=\""b-check_item\""><td>1<\/td><td>СЕЛО ЗЕЛЕНОЕ Молоко паст 3,2% 2кг пл\/бут<\/td><td>149.99<\/td><td>1<\/td><td>149.99<\/td><\/tr><tr class=\""b-check_item\""><td>2<\/td><td>СЕЛО ЗЕЛЕНОЕ Кефир 3,2% 0,93кг пл\/бут (К<\/td><td>79.99<\/td><td>1<\/td><td>79.99<\/td><\/tr><tr class=\""b-check_item\""><td>3<\/td><td>JARDIN Espresso Stile Di Milano Кофе молотый <\/td><td>249.99<\/td><td>2<\/td><td>499.98<\/td><\/tr><tr class=\""b-check_item\""><td>4<\/td><td>ДЫНЯ 1кг<\/td><td>69.99<\/td><td>2.276<\/td><td>159.30<\/td><\/tr><tr class=\""b-check_item\""><td>5<\/td><td>АРБУЗ бессемянный 1кг<\/td><td>69.99<\/td><td>2.616<\/td><td>183.09<\/td><\/tr><tr class=\""b-check_item\""><td>6<\/td><td>АРБУЗ Сахарный малыш 1кг<\/td><td>59.99<\/td><td>2.326<\/td><td>139.54<\/td><\/tr><tr class=\""b-check_item\""><td>7<\/td><td>ХРУТКА Какао-напиток 500г д\/п:6<\/td><td>194.99<\/td><td>1<\/td><td>194.99<\/td><\/tr><tr class=\""b-check_item\""><td>8<\/td><td>ЛУК репчатый 1кг<\/td><td>36.39<\/td><td>0.514<\/td><td>18.70<\/td><\/tr><tr class=\""b-check_item\""><td>9<\/td><td>GRANDIS Макароны Спагетти в\/с 450г:20<\/td><td>49.99<\/td><td>1<\/td><td>49.99<\/td><\/tr><tr class=\""b-check_item\""><td>10<\/td><td>ШЕБЕКИНСКИЕ Макароны Спагетти №002 в\/с 450г :<\/td><td>48.99<\/td><td>1<\/td><td>48.99<\/td><\/tr><tr class=\""b-check_item\""><td>11<\/td><td>GRANDIS Макароны Рожки рифлен в\/с 450г:20<\/td><td>49.99<\/td><td>1<\/td><td>49.99<\/td><\/tr><tr class=\""b-check_item\""><td>12<\/td><td>СЛОБОДА Майонез Оливковый 67% 750г д\/п(Эфко):<\/td><td>199.99<\/td><td>1<\/td><td>199.99<\/td><\/tr><tr class=\""b-check_item\""><td>13<\/td><td>СТОЛИЧНАЯ Горчица русская 100г тюб(Солнечные <\/td><td>29.99<\/td><td>1<\/td><td>29.99<\/td><\/tr><tr class=\""b-check_item\""><td>14<\/td><td>Яйцо столовое СО 10шт бокс:20<\/td><td>62.79<\/td><td>3<\/td><td>188.37<\/td><\/tr><tr class=\""b-check_vblock-first\""><td colspan=\""3\"" class=\""b-check_itogo\"">ИТОГО:<\/td><td><\/td><td class=\""b-check_itogo\"">1992.90<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">Наличные<\/td><td><\/td><td>0.00<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">Карта<\/td><td><\/td><td>1992.90<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">НДС итога чека со ставкой 20%<\/td><td><\/td><td>121.66<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">НДС итога чека со ставкой 10%<\/td><td><\/td><td>114.80<\/td><\/tr><tr class=\""b-check_vblock-last\""><td colspan=\""5\"">ВИД НАЛОГООБЛОЖЕНИЯ: ОСН<\/td><\/tr><tr class=\""b-check_vblock-first\""><td colspan=\""5\"">РЕГ.НОМЕР ККТ: 0006609125047598    <\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ЗАВОД. №: <\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФН: 9960440302365866<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФД: 119183<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФПД#: 2638428128<\/td><\/tr><tr class=\""b-check_vblock-last\""><td colspan=\""5\"" class=\""b-check_center\""><img src=\""\/qrcode\/generate?text=t%3D20230805T2105%26s%3D1992.90%26fn%3D9960440302365866%26i%3D119183%26fp%3D2638428128%26n%3D1\"" alt=\""QR код чека\"" width=\""35%\"" loading=\""lazy\"" decoding=\""async\""><\/td><\/tr><\/tbody><\/table>""},""request"":{""qrurl"":"""",""qrfile"":"""",""qrraw"":""t=20230805t2105&s=1992.90&fn=9960440302365866&i=119183&fp=2638428128&n=1"",""manual"":{""fn"":""9960440302365866"",""fd"":""119183"",""fp"":""2638428128"",""check_time"":""20230805t2105"",""type"":""1"",""sum"":""1992.9""}}}",2024-01-19 00:00:00,2023-08-05 21:05:00,1
