bill_id,name,price,quantity,full_cost,shop_name,shop_address,day_of_purchase,load_date,category_id
be4662ee-7b31-4d77-aca9-5c102a008029,MAXIDUO Страчателла,5889,1,5889,"магазин ""Красное & Белое""","117041,Россия,город федерального значения Москва,муниципальный округ Южное Бутово вн.тер.г.,,,,Кадырова ул,,д. 8,,,помещение 9/1,",2023-08-09 22:00:00,2024-01-19 00:00:00,0
be4662ee-7b31-4d77-aca9-5c102a008029,Мороженое КРУИЗО 65г,3989,1,3989,"магазин ""Красное & Белое""","117041,Россия,город федерального значения Москва,муниципальный округ Южное Бутово вн.тер.г.,,,,Кадырова ул,,д. 8,,,помещение 9/1,",2023-08-09 22:00:00,2024-01-19 00:00:00,0
be4662ee-7b31-4d77-aca9-5c102a008029,Коровка из Кореновки,22989,1,22989,"магазин ""Красное & Белое""","117041,Россия,город федерального значения Москва,муниципальный округ Южное Бутово вн.тер.г.,,,,Кадырова ул,,д. 8,,,помещение 9/1,",2023-08-09 22:00:00,2024-01-19 00:00:00,0
ca0da635-c7ff-4eda-a6bd-683745e5232e,АРБУЗ бессемянный 1кг,4490,5.074,22782,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение кадастровый номер 77:17:0120316:15781,",2023-08-09 23:18:00,2024-01-19 00:00:00,0
3b0f9f35-f908-4849-adfd-66604e7af629,"СЕЛО ЗЕЛЕНОЕ Молоко паст 3,2% 2кг пл/бут",14999,1,14999,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение кадастровый номер 77:17:0120316:15781,",2023-08-05 21:05:00,2024-01-19 00:00:00,0
3b0f9f35-f908-4849-adfd-66604e7af629,"СЕЛО ЗЕЛЕНОЕ Кефир 3,2% 0,93кг пл/бут (К",7999,1,7999,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение кадастровый номер 77:17:0120316:15781,",2023-08-05 21:05:00,2024-01-19 00:00:00,0
3b0f9f35-f908-4849-adfd-66604e7af629,JARDIN Espresso Stile Di Milano Кофе молотый ,24999,2,49998,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение кадастровый номер 77:17:0120316:15781,",2023-08-05 21:05:00,2024-01-19 00:00:00,0
3b0f9f35-f908-4849-adfd-66604e7af629,ДЫНЯ 1кг,6999,2.276,15930,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение кадастровый номер 77:17:0120316:15781,",2023-08-05 21:05:00,2024-01-19 00:00:00,0
3b0f9f35-f908-4849-adfd-66604e7af629,АРБУЗ бессемянный 1кг,6999,2.616,18309,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение кадастровый номер 77:17:0120316:15781,",2023-08-05 21:05:00,2024-01-19 00:00:00,0
3b0f9f35-f908-4849-adfd-66604e7af629,АРБУЗ Сахарный малыш 1кг,5999,2.326,13954,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение кадастровый номер 77:17:0120316:15781,",2023-08-05 21:05:00,2024-01-19 00:00:00,0
3b0f9f35-f908-4849-adfd-66604e7af629,ХРУТКА Какао-напиток 500г д/п:6,19499,1,19499,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение кадастровый номер 77:17:0120316:15781,",2023-08-05 21:05:00,2024-01-19 00:00:00,0
3b0f9f35-f908-4849-adfd-66604e7af629,ЛУК репчатый 1кг,3639,0.514,1870,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение кадастровый номер 77:17:0120316:15781,",2023-08-05 21:05:00,2024-01-19 00:00:00,0
3b0f9f35-f908-4849-adfd-66604e7af629,GRANDIS Макароны Спагетти в/с 450г:20,4999,1,4999,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение кадастровый номер 77:17:0120316:15781,",2023-08-05 21:05:00,2024-01-19 00:00:00,0
3b0f9f35-f908-4849-adfd-66604e7af629,ШЕБЕКИНСКИЕ Макароны Спагетти №002 в/с 450г :,4899,1,4899,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение кадастровый номер 77:17:0120316:15781,",2023-08-05 21:05:00,2024-01-19 00:00:00,0
3b0f9f35-f908-4849-adfd-66604e7af629,GRANDIS Макароны Рожки рифлен в/с 450г:20,4999,1,4999,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение кадастровый номер 77:17:0120316:15781,",2023-08-05 21:05:00,2024-01-19 00:00:00,0
3b0f9f35-f908-4849-adfd-66604e7af629,СЛОБОДА Майонез Оливковый 67% 750г д/п(Эфко):,19999,1,19999,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение кадастровый номер 77:17:0120316:15781,",2023-08-05 21:05:00,2024-01-19 00:00:00,0
3b0f9f35-f908-4849-adfd-66604e7af629,СТОЛИЧНАЯ Горчица русская 100г тюб(Солнечные ,2999,1,2999,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение кадастровый номер 77:17:0120316:15781,",2023-08-05 21:05:00,2024-01-19 00:00:00,0
3b0f9f35-f908-4849-adfd-66604e7af629,Яйцо столовое СО 10шт бокс:20,6279,3,18837,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение кадастровый номер 77:17:0120316:15781,",2023-08-05 21:05:00,2024-01-19 00:00:00,0
f3a1d3a7-8438-4434-aed3-675d7acf5dcb,Нектар Добрый Апельсин,16899,1,16899,"магазин ""Красное & Белое""","108801,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,Дом 98,Корпус 1,,Помещение 013,",2023-07-31 16:11:00,2024-01-19 00:00:00,0
f3a1d3a7-8438-4434-aed3-675d7acf5dcb,Икра мойвы,12489,1,12489,"магазин ""Красное & Белое""","108801,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,Дом 98,Корпус 1,,Помещение 013,",2023-07-31 16:11:00,2024-01-19 00:00:00,0
f3a1d3a7-8438-4434-aed3-675d7acf5dcb,Сельдь Санта Бремор 350г,12899,1,12899,"магазин ""Красное & Белое""","108801,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,Дом 98,Корпус 1,,Помещение 013,",2023-07-31 16:11:00,2024-01-19 00:00:00,0
f3a1d3a7-8438-4434-aed3-675d7acf5dcb,Морож.Коровка крем-брюле,5589,1,5589,"магазин ""Красное & Белое""","108801,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,Дом 98,Корпус 1,,Помещение 013,",2023-07-31 16:11:00,2024-01-19 00:00:00,0
f3a1d3a7-8438-4434-aed3-675d7acf5dcb,Мороженое КРУИЗО 65г,3989,1,3989,"магазин ""Красное & Белое""","108801,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,Дом 98,Корпус 1,,Помещение 013,",2023-07-31 16:11:00,2024-01-19 00:00:00,0
98cbc403-f2ae-4d73-97cb-6ec366316bd1,СТ.МОЛ.Сливки пит.20% 200мл СКОМОРОШКА М,5999,1,5999,5185 219-Пятерочка,"117216,Россия,город федерального значения Москва,муниципальный округ Северное Бутово вн.тер.г.,,,,Дмитрия Донского б-р,,Дом 9,Корпус 1,,,",2023-07-01 14:45:00,2024-01-19 00:00:00,0
98cbc403-f2ae-4d73-97cb-6ec366316bd1,"АКТ.Биойогурт злак.об.1,6% 870г ДАНОН",14999,1,14999,5185 219-Пятерочка,"117216,Россия,город федерального значения Москва,муниципальный округ Северное Бутово вн.тер.г.,,,,Дмитрия Донского б-р,,Дом 9,Корпус 1,,,",2023-07-01 14:45:00,2024-01-19 00:00:00,0
98cbc403-f2ae-4d73-97cb-6ec366316bd1,ЭКОНИВА Масло ТРАД.сл.фол.180г ЭКОН.МОЛ.,12999,1,12999,5185 219-Пятерочка,"117216,Россия,город федерального значения Москва,муниципальный округ Северное Бутово вн.тер.г.,,,,Дмитрия Донского б-р,,Дом 9,Корпус 1,,,",2023-07-01 14:45:00,2024-01-19 00:00:00,0
98cbc403-f2ae-4d73-97cb-6ec366316bd1,ЭКОНИВА Масло ТРАД.сл.фол.180г ЭКОН.МОЛ.,12999,1,12999,5185 219-Пятерочка,"117216,Россия,город федерального значения Москва,муниципальный округ Северное Бутово вн.тер.г.,,,,Дмитрия Донского б-р,,Дом 9,Корпус 1,,,",2023-07-01 14:45:00,2024-01-19 00:00:00,0
98cbc403-f2ae-4d73-97cb-6ec366316bd1,*ЭКОМ.Сыр творожный 60% 400г ОЗЕРЕЦКИЙ С,19999,1,19999,5185 219-Пятерочка,"117216,Россия,город федерального значения Москва,муниципальный округ Северное Бутово вн.тер.г.,,,,Дмитрия Донского б-р,,Дом 9,Корпус 1,,,",2023-07-01 14:45:00,2024-01-19 00:00:00,0
98cbc403-f2ae-4d73-97cb-6ec366316bd1,*ЭКОМ.Сыр творожный 60% 400г ОЗЕРЕЦКИЙ С,19999,1,19999,5185 219-Пятерочка,"117216,Россия,город федерального значения Москва,муниципальный округ Северное Бутово вн.тер.г.,,,,Дмитрия Донского б-р,,Дом 9,Корпус 1,,,",2023-07-01 14:45:00,2024-01-19 00:00:00,0
98cbc403-f2ae-4d73-97cb-6ec366316bd1,*Бананы 1кг,8499,0.346,2941,5185 219-Пятерочка,"117216,Россия,город федерального значения Москва,муниципальный округ Северное Бутово вн.тер.г.,,,,Дмитрия Донского б-р,,Дом 9,Корпус 1,,,",2023-07-01 14:45:00,2024-01-19 00:00:00,0
98cbc403-f2ae-4d73-97cb-6ec366316bd1,Пирог домашний с твор.нач.96г СОБСТВЕН.П,2999,1,2999,5185 219-Пятерочка,"117216,Россия,город федерального значения Москва,муниципальный округ Северное Бутово вн.тер.г.,,,,Дмитрия Донского б-р,,Дом 9,Корпус 1,,,",2023-07-01 14:45:00,2024-01-19 00:00:00,0
98cbc403-f2ae-4d73-97cb-6ec366316bd1,Круассан 51г СОБСТВЕН.ПР-ВО,1999,1,1999,5185 219-Пятерочка,"117216,Россия,город федерального значения Москва,муниципальный округ Северное Бутово вн.тер.г.,,,,Дмитрия Донского б-р,,Дом 9,Корпус 1,,,",2023-07-01 14:45:00,2024-01-19 00:00:00,0
dd11a9d9-54f8-4d7b-bbfa-9e05cb253700,"SOKO GR.Нектар ман.с мяк.0,75л МЕРКУРИЙ",16999,1,16999,363G 17783-Пятерочка,"108801,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,Дом 92,Корпус 3,,,",2023-07-06 18:39:00,2024-01-19 00:00:00,0
dd11a9d9-54f8-4d7b-bbfa-9e05cb253700,"*EKON.Кефир 3,2% ПЭТ 1000г ЭКОНИВААГРО",6499,1,6499,363G 17783-Пятерочка,"108801,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,Дом 92,Корпус 3,,,",2023-07-06 18:39:00,2024-01-19 00:00:00,0
dd11a9d9-54f8-4d7b-bbfa-9e05cb253700,СТ.МОЛ.Нап.АЙР.к/м газ.обез.1л РЗПС,5999,1,5999,363G 17783-Пятерочка,"108801,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,Дом 92,Корпус 3,,,",2023-07-06 18:39:00,2024-01-19 00:00:00,0
dd11a9d9-54f8-4d7b-bbfa-9e05cb253700,ЦАР.ПРИПАСЫ Квас ТРАДИЦ.1л КВАСПРОМ,11719,1,11719,363G 17783-Пятерочка,"108801,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,Дом 92,Корпус 3,,,",2023-07-06 18:39:00,2024-01-19 00:00:00,0
dd11a9d9-54f8-4d7b-bbfa-9e05cb253700,ОСТ.Колбаса ДОКТОРСКАЯ вар.400г ОМПК,29499,2,58998,363G 17783-Пятерочка,"108801,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,Дом 92,Корпус 3,,,",2023-07-06 18:39:00,2024-01-19 00:00:00,0
dd11a9d9-54f8-4d7b-bbfa-9e05cb253700,КОЛОМ.Хлеб ДАРНИЦ.форм.нар.350г КОЛОМЕНС,4599,1,4599,363G 17783-Пятерочка,"108801,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,Дом 92,Корпус 3,,,",2023-07-06 18:39:00,2024-01-19 00:00:00,0
dd11a9d9-54f8-4d7b-bbfa-9e05cb253700,ХЛ.Д.Батон ЗВЕЗДНЫЙ нар.350г ФАЦЕР,4599,1,4599,363G 17783-Пятерочка,"108801,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,Дом 92,Корпус 3,,,",2023-07-06 18:39:00,2024-01-19 00:00:00,0
dd11a9d9-54f8-4d7b-bbfa-9e05cb253700,Огурцы среднеплодные глад.1кг .,8999,1.05,9449,363G 17783-Пятерочка,"108801,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,Дом 92,Корпус 3,,,",2023-07-06 18:39:00,2024-01-19 00:00:00,0
dd11a9d9-54f8-4d7b-bbfa-9e05cb253700,*РУС.ПР.Геркулес МОНАСТЫР.500г РУСПРОД,8499,1,8499,363G 17783-Пятерочка,"108801,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,Дом 92,Корпус 3,,,",2023-07-06 18:39:00,2024-01-19 00:00:00,0
83e4e07b-6ace-4525-8e16-17c2e6c3d624,"ДОМИК В ДЕРЕВНЕ Молоко паст отборное 1,4",11999,1,11999,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-07-20 13:30:00,2024-01-19 00:00:00,0
83e4e07b-6ace-4525-8e16-17c2e6c3d624,ТС2 Сахар-песок белый кристаллический фас 1кг,6899,1,6899,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-07-20 13:30:00,2024-01-19 00:00:00,0
0441a9b7-77a8-4e5e-a74b-f339eb484e42,БАЛТИЙСКИЙ БЕРЕГ Сельдь атл по-цар ф/кус в ма,22999,1,22999,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-07-14 21:01:00,2024-01-19 00:00:00,0
0441a9b7-77a8-4e5e-a74b-f339eb484e42,САЛАТ Экзакт в горшочке,7999,1,7999,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-07-14 21:01:00,2024-01-19 00:00:00,0
0441a9b7-77a8-4e5e-a74b-f339eb484e42,ОГУРЦЫ среднеплодные пупырчатые 1кг,10999,0.624,6863,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-07-14 21:01:00,2024-01-19 00:00:00,0
0441a9b7-77a8-4e5e-a74b-f339eb484e42,ДЫНЯ 1кг,6999,1.226,8581,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-07-14 21:01:00,2024-01-19 00:00:00,0
0441a9b7-77a8-4e5e-a74b-f339eb484e42,МАНГО Голд 1кг,27990,0.59,16514,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-07-14 21:01:00,2024-01-19 00:00:00,0
0441a9b7-77a8-4e5e-a74b-f339eb484e42,ТОМАТЫ 1кг,9999,0.524,5239,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-07-14 21:01:00,2024-01-19 00:00:00,0
0441a9b7-77a8-4e5e-a74b-f339eb484e42,PICNIC Батон шок арах/изюм/ваф/карам/воз рис7,3999,2,7998,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-07-14 21:01:00,2024-01-19 00:00:00,0
5fb694cd-f74a-4960-84c0-2728aae7d4d2,ЛУК репчатый 1кг,5719,0.718,4106,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-07-01 18:35:00,2024-01-19 00:00:00,0
5fb694cd-f74a-4960-84c0-2728aae7d4d2,МОРКОВЬ мытая 1кг,7089,0.348,2467,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-07-01 18:35:00,2024-01-19 00:00:00,0
5fb694cd-f74a-4960-84c0-2728aae7d4d2,ОГУРЦЫ среднеплодные пупырчатые 1кг,6899,0.344,2373,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-07-01 18:35:00,2024-01-19 00:00:00,0
5fb694cd-f74a-4960-84c0-2728aae7d4d2,НЕКТАРИНЫ 1 кг,14999,0.158,2370,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-07-01 18:35:00,2024-01-19 00:00:00,0
5fb694cd-f74a-4960-84c0-2728aae7d4d2,МАНГО 1кг,33999,0.366,12444,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-07-01 18:35:00,2024-01-19 00:00:00,0
78ece37c-2362-4323-bc84-3345ae644098,МОЯ ЦЕНА Хинкали Грузинские (в) (ТДХ):8,14999,0.364,5460,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-05-10 21:54:00,2024-01-19 00:00:00,0
78ece37c-2362-4323-bc84-3345ae644098,Пакет-майка Магнит малый,599,1,599,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-05-10 21:54:00,2024-01-19 00:00:00,0
78ece37c-2362-4323-bc84-3345ae644098,ПРД Масло подсолнечное БЛАГО раф дез 1л пл/бу,9999,1,9999,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-05-10 21:54:00,2024-01-19 00:00:00,0
78ece37c-2362-4323-bc84-3345ae644098,ПРД Масло подсолнечное ЗОЛОТАЯ СЕМЕЧКА раф 1л,9999,1,9999,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-05-10 21:54:00,2024-01-19 00:00:00,0
78ece37c-2362-4323-bc84-3345ae644098,КАПУСТА пекинская 1кг,14999,1.35,20249,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-05-10 21:54:00,2024-01-19 00:00:00,0
78ece37c-2362-4323-bc84-3345ae644098,БАНАНЫ 1кг,10999,1.152,12671,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-05-10 21:54:00,2024-01-19 00:00:00,0
78ece37c-2362-4323-bc84-3345ae644098,БОЛЬШАЯ КРУЖКА Сметана 10% 300г пл/ст(Га,5499,1,5499,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-05-10 21:54:00,2024-01-19 00:00:00,0
78ece37c-2362-4323-bc84-3345ae644098,"Масло Брест-Литовск слад-слив82,5% 180г ",13999,1,13999,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-05-10 21:54:00,2024-01-19 00:00:00,0
78ece37c-2362-4323-bc84-3345ae644098,"ЭКОНИВА Масло традиционное сливоч 82,5% ",13999,1,13999,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-05-10 21:54:00,2024-01-19 00:00:00,0
78ece37c-2362-4323-bc84-3345ae644098,"ДОМИК В ДЕРЕВНЕ Масло Крест 72,5% 180г ф",13999,1,13999,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-05-10 21:54:00,2024-01-19 00:00:00,0
78ece37c-2362-4323-bc84-3345ae644098,ТОМАТЫ 1кг,18999,0.604,11475,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-05-10 21:54:00,2024-01-19 00:00:00,0
78ece37c-2362-4323-bc84-3345ae644098,Лаваш Армянский 350г п/уп(Мелонс),5999,1,5999,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-05-10 21:54:00,2024-01-19 00:00:00,0
78ece37c-2362-4323-bc84-3345ae644098,Яйцо столовое СО 10шт бокс:20,7899,1,7899,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-05-10 21:54:00,2024-01-19 00:00:00,0
b7a77a49-7d04-4e81-b7ee-d1299da891ce,Хлеб Дарницкий 700г не упак(КБК Черемушки),3599,1,3599,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-05-26 23:21:00,2024-01-19 00:00:00,0
b7a77a49-7d04-4e81-b7ee-d1299da891ce,ВК Рыб/конс Шпроты в масле 160г ж/б с кл(Балт,9999,1,9999,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-05-26 23:21:00,2024-01-19 00:00:00,0
b7a77a49-7d04-4e81-b7ee-d1299da891ce,ЭКОМИЛК Сметана 20% 315г пл/ст (Озерецки,7899,1,7899,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-05-26 23:21:00,2024-01-19 00:00:00,0
b7a77a49-7d04-4e81-b7ee-d1299da891ce,ОГУРЦЫ среднеплодные пупырчатые 1кг,11899,0.269,3201,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-05-26 23:21:00,2024-01-19 00:00:00,0
b7a77a49-7d04-4e81-b7ee-d1299da891ce,МОРКОВЬ мытая 1кг,7089,0.792,5614,Магазин  Магнит  Рента,"108814,Россия,Г.Москва,поселение Сосенское вн.тер.г.,,Коммунарка п,,Александры Монаховой ул,,д. 96, корп. 2, этаж 1,,,помещение  кадастровый номер 77:17:0120316:15781,",2023-05-26 23:21:00,2024-01-19 00:00:00,0
