id,qrraw,full_data,scan_date,day_of_purchase,parsed
896b7f48-a3a9-45d6-8723-8090c60a29b5,t=20240115t1114&s=108.28&fn=7282440500188699&i=67261&fp=882369067&n=1,"{""code"":1,""first"":0,""data"":{""json"":{""code"":3,""user"":""АКЦИОНЕРНОЕ ОБЩЕСТВО \""ТАНДЕР\"""",""items"":[{""nds"":2,""sum"":6499,""name"":""САЛАТ Фриллис в горшочке"",""price"":6499,""quantity"":1,""paymentType"":4,""productType"":1,""itemsQuantityMeasure"":0},{""nds"":2,""sum"":4329,""name"":""Батон Нарезной из пш в\/с 400г не упак(КБК Чер"",""price"":4329,""quantity"":1,""paymentType"":4,""productType"":1,""itemsQuantityMeasure"":0}],""nds10"":985,""fnsUrl"":""www.nalog.gov.ru"",""region"":""77"",""userInn"":""2310031475  "",""dateTime"":""2024-01-15T11:14:00"",""kktRegId"":""0006532876057140    "",""metadata"":{""id"":5122193711794519809,""ofdId"":""ofd26"",""address"":""108801,Россия,город федерального значения Москва,поселение Сосенское м.р-н.,,Коммунарка п,,Александры Монаховой ул,,Дом 96 этаж 1, кадастровый номер 77:17:0120316:15781,Корпус 2,,,"",""subtype"":""receipt"",""receiveDate"":""2024-01-15T08:15:36Z""},""operator"":""Продавец Канкулова"",""totalSum"":10828,""creditSum"":0,""numberKkt"":""00108720171952"",""fiscalSign"":882369067,""prepaidSum"":0,""retailPlace"":""Магазин  Магнит  Рента"",""shiftNumber"":160,""cashTotalSum"":0,""provisionSum"":0,""ecashTotalSum"":10828,""operationType"":1,""redefine_mask"":2,""requestNumber"":27,""fiscalDriveNumber"":""7282440500188699"",""messageFiscalSign"":9.297247477065554e+18,""retailPlaceAddress"":""108814, Москва г, Сосенское п, Коммунарка п, Александры Монаховой ул, дом № 96, корп. 2, этаж 1, кадастровый номер 77:17:0120316:15781"",""appliedTaxationType"":1,""fiscalDocumentNumber"":67261,""fiscalDocumentFormatVer"":4},""html"":""<table class=\""b-check_table table\""><tbody><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">АКЦИОНЕРНОЕ ОБЩЕСТВО \""ТАНДЕР\""<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">108814, Москва г, Сосенское п, Коммунарка п, Александры Монаховой ул, дом № 96, корп. 2, этаж 1, кадастровый номер 77:17:0120316:15781<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">ИНН 2310031475  <\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">&nbsp;<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">15.01.2024 11:14<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Чек № 27<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Смена № 160<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Кассир Продавец Канкулова<\/td><\/tr><tr class=\""b-check_vblock-last b-check_center\""><td colspan=\""5\"">Приход<\/td><\/tr><tr><td><strong>№<\/strong><\/td><td><strong>Название<\/strong><\/td><td><strong>Цена<\/strong><\/td><td><strong>Кол.<\/strong><\/td><td><strong>Сумма<\/strong><\/td><\/tr><tr class=\""b-check_item\""><td>1<\/td><td>САЛАТ Фриллис в горшочке<\/td><td>64.99<\/td><td>1<\/td><td>64.99<\/td><\/tr><tr class=\""b-check_item\""><td>2<\/td><td>Батон Нарезной из пш в\/с 400г не упак(КБК Чер<\/td><td>43.29<\/td><td>1<\/td><td>43.29<\/td><\/tr><tr class=\""b-check_vblock-first\""><td colspan=\""3\"" class=\""b-check_itogo\"">ИТОГО:<\/td><td><\/td><td class=\""b-check_itogo\"">108.28<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">Наличные<\/td><td><\/td><td>0.00<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">Карта<\/td><td><\/td><td>108.28<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">НДС итога чека со ставкой 10%<\/td><td><\/td><td>9.85<\/td><\/tr><tr class=\""b-check_vblock-last\""><td colspan=\""5\"">ВИД НАЛОГООБЛОЖЕНИЯ: ОСН<\/td><\/tr><tr class=\""b-check_vblock-first\""><td colspan=\""5\"">РЕГ.НОМЕР ККТ: 0006532876057140    <\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ЗАВОД. №: <\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФН: 7282440500188699<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФД: 67261<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФПД#: 882369067<\/td><\/tr><tr class=\""b-check_vblock-last\""><td colspan=\""5\"" class=\""b-check_center\""><img src=\""\/qrcode\/generate?text=t%3D20240115T1114%26s%3D108.28%26fn%3D7282440500188699%26i%3D67261%26fp%3D882369067%26n%3D1\"" alt=\""QR код чека\"" width=\""35%\"" loading=\""lazy\"" decoding=\""async\""><\/td><\/tr><\/tbody><\/table>""},""request"":{""qrurl"":"""",""qrfile"":"""",""qrraw"":""t=20240115t1114&s=108.28&fn=7282440500188699&i=67261&fp=882369067&n=1"",""manual"":{""fn"":""7282440500188699"",""fd"":""67261"",""fp"":""882369067"",""check_time"":""20240115t1114"",""type"":""1"",""sum"":""108.28""}}}",2024-01-19 00:00:00,2024-01-15 11:14:00,1
7f4c0341-db6e-4d94-bd57-1031e4dc6cc5,t=20240114t0108&s=339.11&fn=7282440500188527&i=44263&fp=1130187424&n=1,"{""code"":1,""first"":0,""data"":{""json"":{""code"":3,""user"":""АКЦИОНЕРНОЕ ОБЩЕСТВО \""ТАНДЕР\"""",""items"":[{""nds"":2,""sum"":10499,""name"":""ПРОСТОКВАШИНО Молоко паст 3,2% 1,4л пл\/б"",""price"":10499,""quantity"":1,""paymentType"":4,""productType"":33,""productCodeNew"":{""gs1m"":{""gtin"":""04600605032237"",""sernum"":""5A<EF,"",""productIdType"":6,""rawProductCode"":""0104600605032237215A<EF,""}},""labelCodeProcesMode"":0,""itemsQuantityMeasure"":0,""checkingProdInformationResult"":15},{""nds"":2,""sum"":9999,""name"":""ПРД Масло подсолнечное БЛАГО раф дез 1л пл\/бу"",""price"":9999,""quantity"":1,""paymentType"":4,""productType"":1,""productCodeNew"":{""ean13"":{""gtin"":""4607014780551"",""sernum"":"""",""productIdType"":3,""rawProductCode"":""4607014780551""}},""itemsQuantityMeasure"":0},{""nds"":2,""sum"":9655,""name"":""ТОМАТЫ 1кг"",""price"":16999,""quantity"":0.568,""paymentType"":4,""productType"":1,""itemsQuantityMeasure"":11},{""nds"":2,""sum"":3758,""name"":""ПЕРЕЦ красный 1кг"",""price"":19990,""quantity"":0.188,""paymentType"":4,""productType"":1,""itemsQuantityMeasure"":11}],""nds10"":3083,""fnsUrl"":""www.nalog.gov.ru"",""region"":""77"",""userInn"":""2310031475  "",""dateTime"":""2024-01-14T01:08:00"",""kktRegId"":""0006550547057929    "",""metadata"":{""id"":5120133185911638528,""ofdId"":""ofd26"",""address"":""108801,Россия,город федерального значения Москва,поселение Сосенское м.р-н.,,Коммунарка п,,Александры Монаховой ул,,Дом 96 этаж 1, кадастровый номер 77:17:0120316:15781,Корпус 2,,,"",""subtype"":""receipt"",""receiveDate"":""2024-01-13T22:08:39Z""},""operator"":""Продавец Канкулова"",""totalSum"":33911,""creditSum"":0,""numberKkt"":""00108720315884"",""fiscalSign"":1130187424,""prepaidSum"":0,""retailPlace"":""Магазин  Магнит  Рента"",""shiftNumber"":158,""cashTotalSum"":0,""provisionSum"":0,""ecashTotalSum"":33911,""operationType"":1,""redefine_mask"":2,""requestNumber"":24,""fiscalDriveNumber"":""7282440500188527"",""messageFiscalSign"":9.29723169900292e+18,""retailPlaceAddress"":""108814, Москва г, Сосенское п, Коммунарка п, Александры Монаховой ул, дом № 96, корп. 2, этаж 1, кадастровый номер 77:17:0120316:15781"",""appliedTaxationType"":1,""fiscalDocumentNumber"":44263,""fiscalDocumentFormatVer"":4,""checkingLabeledProdResult"":0},""html"":""<table class=\""b-check_table table\""><tbody><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">АКЦИОНЕРНОЕ ОБЩЕСТВО \""ТАНДЕР\""<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">108814, Москва г, Сосенское п, Коммунарка п, Александры Монаховой ул, дом № 96, корп. 2, этаж 1, кадастровый номер 77:17:0120316:15781<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">ИНН 2310031475  <\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">&nbsp;<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">14.01.2024 01:08<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Чек № 24<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Смена № 158<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Кассир Продавец Канкулова<\/td><\/tr><tr class=\""b-check_vblock-last b-check_center\""><td colspan=\""5\"">Приход<\/td><\/tr><tr><td><strong>№<\/strong><\/td><td><strong>Название<\/strong><\/td><td><strong>Цена<\/strong><\/td><td><strong>Кол.<\/strong><\/td><td><strong>Сумма<\/strong><\/td><\/tr><tr class=\""b-check_item\""><td>1<\/td><td>ПРОСТОКВАШИНО Молоко паст 3,2% 1,4л пл\/б<\/td><td>104.99<\/td><td>1<\/td><td>104.99<\/td><\/tr><tr class=\""b-check_item\""><td>2<\/td><td>ПРД Масло подсолнечное БЛАГО раф дез 1л пл\/бу<\/td><td>99.99<\/td><td>1<\/td><td>99.99<\/td><\/tr><tr class=\""b-check_item\""><td>3<\/td><td>ТОМАТЫ 1кг<\/td><td>169.99<\/td><td>0.568<\/td><td>96.55<\/td><\/tr><tr class=\""b-check_item\""><td>4<\/td><td>ПЕРЕЦ красный 1кг<\/td><td>199.90<\/td><td>0.188<\/td><td>37.58<\/td><\/tr><tr class=\""b-check_vblock-first\""><td colspan=\""3\"" class=\""b-check_itogo\"">ИТОГО:<\/td><td><\/td><td class=\""b-check_itogo\"">339.11<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">Наличные<\/td><td><\/td><td>0.00<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">Карта<\/td><td><\/td><td>339.11<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">НДС итога чека со ставкой 10%<\/td><td><\/td><td>30.83<\/td><\/tr><tr class=\""b-check_vblock-last\""><td colspan=\""5\"">ВИД НАЛОГООБЛОЖЕНИЯ: ОСН<\/td><\/tr><tr class=\""b-check_vblock-first\""><td colspan=\""5\"">РЕГ.НОМЕР ККТ: 0006550547057929    <\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ЗАВОД. №: <\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФН: 7282440500188527<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФД: 44263<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФПД#: 1130187424<\/td><\/tr><tr class=\""b-check_vblock-last\""><td colspan=\""5\"" class=\""b-check_center\""><img src=\""\/qrcode\/generate?text=t%3D20240114T0108%26s%3D339.11%26fn%3D7282440500188527%26i%3D44263%26fp%3D1130187424%26n%3D1\"" alt=\""QR код чека\"" width=\""35%\"" loading=\""lazy\"" decoding=\""async\""><\/td><\/tr><\/tbody><\/table>""},""request"":{""qrurl"":"""",""qrfile"":"""",""qrraw"":""t=20240114t0108&s=339.11&fn=7282440500188527&i=44263&fp=1130187424&n=1"",""manual"":{""fn"":""7282440500188527"",""fd"":""44263"",""fp"":""1130187424"",""check_time"":""20240114t0108"",""type"":""1"",""sum"":""339.11""}}}",2024-01-19 00:00:00,2024-01-14 01:08:00,1
ceb15763-b8ca-4053-9951-6a80c05a1715,t=20240110t0245&s=256.78&fn=7282440500188699&i=65386&fp=3048370546&n=1,"{""code"":1,""first"":0,""data"":{""json"":{""code"":3,""user"":""АКЦИОНЕРНОЕ ОБЩЕСТВО \""ТАНДЕР\"""",""items"":[{""nds"":1,""sum"":4740,""name"":""САФ-МОМЕНТ Дрожжи 11г:60\/1080"",""price"":1580,""quantity"":3,""paymentType"":4,""productType"":1,""productCodeNew"":{""ean13"":{""gtin"":""4607107440249"",""sernum"":"""",""productIdType"":3,""rawProductCode"":""4607107440249""}},""itemsQuantityMeasure"":0},{""nds"":1,""sum"":10999,""name"":""LA FRESH Прокладки ежедневные гигиенические ж"",""price"":10999,""quantity"":1,""paymentType"":4,""productType"":1,""productCodeNew"":{""ean13"":{""gtin"":""4680328009907"",""sernum"":"""",""productIdType"":3,""rawProductCode"":""4680328009907""}},""itemsQuantityMeasure"":0},{""nds"":2,""sum"":6692,""name"":""ЯБЛОКИ Симиренко 1кг"",""price"":11659,""quantity"":0.574,""paymentType"":4,""productType"":1,""itemsQuantityMeasure"":11},{""nds"":2,""sum"":3247,""name"":""Батон Нарезной из пш в\/с 400г не упак(КБК Чер"",""price"":3247,""quantity"":1,""paymentType"":4,""productType"":1,""productCodeNew"":{""ean13"":{""gtin"":""4601787009222"",""sernum"":"""",""productIdType"":3,""rawProductCode"":""4601787009222""}},""itemsQuantityMeasure"":0}],""nds10"":903,""nds18"":2623,""fnsUrl"":""www.nalog.gov.ru"",""region"":""77"",""userInn"":""2310031475  "",""dateTime"":""2024-01-10T02:45:00"",""kktRegId"":""0006532876057140    "",""metadata"":{""id"":5114432823057697280,""ofdId"":""ofd26"",""address"":""108801,Россия,город федерального значения Москва,поселение Сосенское м.р-н.,,Коммунарка п,,Александры Монаховой ул,,Дом 96 этаж 1, кадастровый номер 77:17:0120316:15781,Корпус 2,,,"",""subtype"":""receipt"",""receiveDate"":""2024-01-09T23:45:51Z""},""operator"":""Продавец Канкулова"",""totalSum"":25678,""creditSum"":0,""numberKkt"":""00108720171952"",""fiscalSign"":3048370546,""prepaidSum"":0,""retailPlace"":""Магазин  Магнит  Рента"",""shiftNumber"":155,""cashTotalSum"":0,""provisionSum"":0,""ecashTotalSum"":25678,""operationType"":1,""redefine_mask"":2,""requestNumber"":46,""fiscalDriveNumber"":""7282440500188699"",""messageFiscalSign"":9.297318657682092e+18,""retailPlaceAddress"":""108814, Москва г, Сосенское п, Коммунарка п, Александры Монаховой ул, дом № 96, корп. 2, этаж 1, кадастровый номер 77:17:0120316:15781"",""appliedTaxationType"":1,""fiscalDocumentNumber"":65386,""fiscalDocumentFormatVer"":4},""html"":""<table class=\""b-check_table table\""><tbody><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">АКЦИОНЕРНОЕ ОБЩЕСТВО \""ТАНДЕР\""<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">108814, Москва г, Сосенское п, Коммунарка п, Александры Монаховой ул, дом № 96, корп. 2, этаж 1, кадастровый номер 77:17:0120316:15781<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">ИНН 2310031475  <\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">&nbsp;<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">10.01.2024 02:45<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Чек № 46<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Смена № 155<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Кассир Продавец Канкулова<\/td><\/tr><tr class=\""b-check_vblock-last b-check_center\""><td colspan=\""5\"">Приход<\/td><\/tr><tr><td><strong>№<\/strong><\/td><td><strong>Название<\/strong><\/td><td><strong>Цена<\/strong><\/td><td><strong>Кол.<\/strong><\/td><td><strong>Сумма<\/strong><\/td><\/tr><tr class=\""b-check_item\""><td>1<\/td><td>САФ-МОМЕНТ Дрожжи 11г:60\/1080<\/td><td>15.80<\/td><td>3<\/td><td>47.40<\/td><\/tr><tr class=\""b-check_item\""><td>2<\/td><td>LA FRESH Прокладки ежедневные гигиенические ж<\/td><td>109.99<\/td><td>1<\/td><td>109.99<\/td><\/tr><tr class=\""b-check_item\""><td>3<\/td><td>ЯБЛОКИ Симиренко 1кг<\/td><td>116.59<\/td><td>0.574<\/td><td>66.92<\/td><\/tr><tr class=\""b-check_item\""><td>4<\/td><td>Батон Нарезной из пш в\/с 400г не упак(КБК Чер<\/td><td>32.47<\/td><td>1<\/td><td>32.47<\/td><\/tr><tr class=\""b-check_vblock-first\""><td colspan=\""3\"" class=\""b-check_itogo\"">ИТОГО:<\/td><td><\/td><td class=\""b-check_itogo\"">256.78<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">Наличные<\/td><td><\/td><td>0.00<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">Карта<\/td><td><\/td><td>256.78<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">НДС итога чека со ставкой 20%<\/td><td><\/td><td>26.23<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">НДС итога чека со ставкой 10%<\/td><td><\/td><td>9.03<\/td><\/tr><tr class=\""b-check_vblock-last\""><td colspan=\""5\"">ВИД НАЛОГООБЛОЖЕНИЯ: ОСН<\/td><\/tr><tr class=\""b-check_vblock-first\""><td colspan=\""5\"">РЕГ.НОМЕР ККТ: 0006532876057140    <\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ЗАВОД. №: <\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФН: 7282440500188699<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФД: 65386<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФПД#: 3048370546<\/td><\/tr><tr class=\""b-check_vblock-last\""><td colspan=\""5\"" class=\""b-check_center\""><img src=\""\/qrcode\/generate?text=t%3D20240110T0245%26s%3D256.78%26fn%3D7282440500188699%26i%3D65386%26fp%3D3048370546%26n%3D1\"" alt=\""QR код чека\"" width=\""35%\"" loading=\""lazy\"" decoding=\""async\""><\/td><\/tr><\/tbody><\/table>""},""request"":{""qrurl"":"""",""qrfile"":"""",""qrraw"":""t=20240110t0245&s=256.78&fn=7282440500188699&i=65386&fp=3048370546&n=1"",""manual"":{""fn"":""7282440500188699"",""fd"":""65386"",""fp"":""3048370546"",""check_time"":""20240110t0245"",""type"":""1"",""sum"":""256.78""}}}",2024-01-19 00:00:00,2024-01-10 02:45:00,1
3fca7035-e35e-4ef7-a3a8-ed7c8c31a518,t=20240107t2348&s=632.46&fn=7282440500188699&i=64611&fp=917715780&n=1,"{""code"":1,""first"":0,""data"":{""json"":{""code"":3,""user"":""АКЦИОНЕРНОЕ ОБЩЕСТВО \""ТАНДЕР\"""",""items"":[{""nds"":2,""sum"":3247,""name"":""Батон Нарезной из пш в\/с 400г не упак(КБК Чер"",""price"":3247,""quantity"":1,""paymentType"":4,""productType"":1,""productCodeNew"":{""ean13"":{""gtin"":""4601787009222"",""sernum"":"""",""productIdType"":3,""rawProductCode"":""4601787009222""}},""itemsQuantityMeasure"":0},{""nds"":2,""sum"":59999,""name"":""КОРОВКА ИЗ КОРЕНОВКИ Мороженое пломбир 1"",""price"":59999,""quantity"":1,""paymentType"":4,""productType"":33,""productCodeNew"":{""gs1m"":{""gtin"":""04602358003489"",""sernum"":""5\/B3Yr"",""productIdType"":6,""rawProductCode"":""0104602358003489215\/B3Yr""}},""labelCodeProcesMode"":0,""itemsQuantityMeasure"":0,""checkingProdInformationResult"":15}],""nds10"":5749,""fnsUrl"":""www.nalog.gov.ru"",""region"":""77"",""userInn"":""2310031475  "",""dateTime"":""2024-01-07T23:48:00"",""kktRegId"":""0006532876057140    "",""metadata"":{""id"":5111355468321699840,""ofdId"":""ofd26"",""address"":""108801,Россия,город федерального значения Москва,поселение Сосенское м.р-н.,,Коммунарка п,,Александры Монаховой ул,,Дом 96 этаж 1, кадастровый номер 77:17:0120316:15781,Корпус 2,,,"",""subtype"":""receipt"",""receiveDate"":""2024-01-07T20:48:46Z""},""operator"":""Товаровед магазина Маргелова"",""totalSum"":63246,""creditSum"":0,""numberKkt"":""00108720171952"",""fiscalSign"":917715780,""prepaidSum"":0,""retailPlace"":""Магазин  Магнит  Рента"",""shiftNumber"":152,""cashTotalSum"":0,""provisionSum"":0,""ecashTotalSum"":63246,""operationType"":1,""redefine_mask"":2,""requestNumber"":232,""fiscalDriveNumber"":""7282440500188699"",""messageFiscalSign"":9.29725018569761e+18,""retailPlaceAddress"":""108814, Москва г, Сосенское п, Коммунарка п, Александры Монаховой ул, дом № 96, корп. 2, этаж 1, кадастровый номер 77:17:0120316:15781"",""appliedTaxationType"":1,""fiscalDocumentNumber"":64611,""fiscalDocumentFormatVer"":4,""checkingLabeledProdResult"":0},""html"":""<table class=\""b-check_table table\""><tbody><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">АКЦИОНЕРНОЕ ОБЩЕСТВО \""ТАНДЕР\""<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">108814, Москва г, Сосенское п, Коммунарка п, Александры Монаховой ул, дом № 96, корп. 2, этаж 1, кадастровый номер 77:17:0120316:15781<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">ИНН 2310031475  <\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">&nbsp;<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">07.01.2024 23:48<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Чек № 232<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Смена № 152<\/td><\/tr><tr class=\""b-check_vblock-middle b-check_center\""><td colspan=\""5\"">Кассир Товаровед магазина Маргелова<\/td><\/tr><tr class=\""b-check_vblock-last b-check_center\""><td colspan=\""5\"">Приход<\/td><\/tr><tr><td><strong>№<\/strong><\/td><td><strong>Название<\/strong><\/td><td><strong>Цена<\/strong><\/td><td><strong>Кол.<\/strong><\/td><td><strong>Сумма<\/strong><\/td><\/tr><tr class=\""b-check_item\""><td>1<\/td><td>Батон Нарезной из пш в\/с 400г не упак(КБК Чер<\/td><td>32.47<\/td><td>1<\/td><td>32.47<\/td><\/tr><tr class=\""b-check_item\""><td>2<\/td><td>КОРОВКА ИЗ КОРЕНОВКИ Мороженое пломбир 1<\/td><td>599.99<\/td><td>1<\/td><td>599.99<\/td><\/tr><tr class=\""b-check_vblock-first\""><td colspan=\""3\"" class=\""b-check_itogo\"">ИТОГО:<\/td><td><\/td><td class=\""b-check_itogo\"">632.46<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">Наличные<\/td><td><\/td><td>0.00<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">Карта<\/td><td><\/td><td>632.46<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""3\"">НДС итога чека со ставкой 10%<\/td><td><\/td><td>57.49<\/td><\/tr><tr class=\""b-check_vblock-last\""><td colspan=\""5\"">ВИД НАЛОГООБЛОЖЕНИЯ: ОСН<\/td><\/tr><tr class=\""b-check_vblock-first\""><td colspan=\""5\"">РЕГ.НОМЕР ККТ: 0006532876057140    <\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ЗАВОД. №: <\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФН: 7282440500188699<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФД: 64611<\/td><\/tr><tr class=\""b-check_vblock-middle\""><td colspan=\""5\"">ФПД#: 917715780<\/td><\/tr><tr class=\""b-check_vblock-last\""><td colspan=\""5\"" class=\""b-check_center\""><img src=\""\/qrcode\/generate?text=t%3D20240107T2348%26s%3D632.46%26fn%3D7282440500188699%26i%3D64611%26fp%3D917715780%26n%3D1\"" alt=\""QR код чека\"" width=\""35%\"" loading=\""lazy\"" decoding=\""async\""><\/td><\/tr><\/tbody><\/table>""},""request"":{""qrurl"":"""",""qrfile"":"""",""qrraw"":""t=20240107t2348&s=632.46&fn=7282440500188699&i=64611&fp=917715780&n=1"",""manual"":{""fn"":""7282440500188699"",""fd"":""64611"",""fp"":""917715780"",""check_time"":""20240107t2348"",""type"":""1"",""sum"":""632.46""}}}",2024-01-19 00:00:00,2024-01-07 23:48:00,1
